emoji,anger,joy,sadness,fear,surprise,disgust,anticipation,trust
📖,0.1220908458158192,0.13867151624435792,0.11929376075931941,0.1194341560360499,0.12233238077166407,0.09929241929532774,0.13725847791921555,0.13922537963349413
🏈,0.11433930974021678,0.1506571142526809,0.11634067951672478,0.11401296151925067,0.12233238077180399,0.11075151257323584,0.13730755961833732,0.14092600133241148
😦,0.13319428665153055,0.119038009623182,0.0847805623216118,0.12738276512465063,0.12233238076866627,0.07733525847733848,0.13742130779427433,0.14844514092316016
🚋,0.1289283460313868,0.13041790992429014,0.11153440280395444,0.1141798677305701,0.12233238077187936,0.0916990931689984,0.13723308529046352,0.13875003875818326
🐹,0.11714935228206969,0.13210832184995525,0.12796175911353203,0.12673047986768893,0.12233238077163518,0.08875597593701692,0.13749421151541097,0.15410310117445736
🚼,0.1126459937069626,0.1332236349771847,0.13942423966545903,0.12719063456557933,0.12233238077144254,0.09048412152401862,0.13723783071497184,0.15327622048764566
🇦🇺,0.12801483286222037,0.1376834084512666,0.11696689581367536,0.11773929272507644,0.12233238077178214,0.10696005725866127,0.13731022302026424,0.13756500686327724
🇳🇱,0.12426032246190744,0.133427030457824,0.11989221717703913,0.12368882252604863,0.12233238077167694,0.09754731870833583,0.13732540532733603,0.14885331110629665
👊🏿,0.124845941904141,0.12795793178520398,0.11912195520744717,0.12063385877144128,0.1223323807715356,0.08637379142054638,0.13723240974009138,0.13290131519365353
🚄,0.12101217301091083,0.1216023961242172,0.1215161324271321,0.11367474146439349,0.12233238077170229,0.07600044296595736,0.1380247711313156,0.1346339633794719
⭐️,0.1232352027184902,0.15278251149720745,0.11653709027086734,0.1093367570487942,0.12233238077183443,0.12143073687437161,0.13726447167558953,0.13863172501245938
🛥,0.1259062461761573,0.13459652577876113,0.11152674068398483,0.11824125841755517,0.1223323807719011,0.0875781350820719,0.1372588875337727,0.13476403495642358
💂🏻,0.12420039446186593,0.13736490594601491,0.12045858142118959,0.11419631493478732,0.12233238077173537,0.09906756474192803,0.13724697473129352,0.13245866158952413
🤥,0.13054667790760277,0.10169297792890575,0.12743776512616023,0.1359377989261077,0.12233238077113019,0.09114875605713553,0.1372298619386571,0.1309382097347375
👌🏿,0.1228072345804776,0.12036687484214781,0.12456282993480272,0.1291193877188448,0.12233238077177219,0.0873246939535699,0.13725927962665754,0.14439876186473005
🦁,0.11832821931722037,0.13476520095719025,0.12457881744740007,0.12816073524584226,0.12233238077154031,0.08981876339553305,0.13733137300950318,0.1499073081558707
💲,0.11460936326818683,0.13966459340736037,0.11368084608693607,0.12551498869783018,0.12233238077150972,0.0974610915895617,0.1372505222265384,0.1448517211327308
🇾🇹,0.125090053954807,0.13196590713778278,0.11599283772920899,0.11889388628051734,0.12233238077184472,0.09941472704667363,0.13727083346884822,0.14112064356714132
🚶🏻,0.12621193209696457,0.14432287884119432,0.11459499280317686,0.11328385384780404,0.12233238077188716,0.10133250004347574,0.13723996882136524,0.14060063223634287
🤶,0.11280269205565219,0.14446311122446787,0.1385580975402263,0.1239436303876289,0.1223323807717583,0.10597016689430586,0.1372790828768706,0.14804710849294983
🇰🇷,0.1269717629940601,0.1338913205836434,0.1164925060384121,0.12412396970756845,0.12233238077173908,0.09623676517210027,0.13632383179641436,0.1466876090351642
⭐,0.111731843575419,0.15530726256983243,0.111731843575419,0.111731843575419,0.13072625698324022,0.111731843575419,0.13072625698324022,0.13631284916201117
✊🏿,0.1352242649955997,0.12245075338432798,0.11777118438840262,0.11980840994337427,0.12233238077170461,0.09310807604146655,0.13725371284375168,0.11941382038591626
🇧🇫,0.12358881948676981,0.13069478248507949,0.11791301349876449,0.12113871786033314,0.12233238077185489,0.09790982256155889,0.13728043691907155,0.14487828353842047
👮🏽,0.12922464370222997,0.13524473929282976,0.11500648519177048,0.11061628398218204,0.12233238077161185,0.11630195704379363,0.13733112760580146,0.1316102661107364
☺️,0.10546094693677333,0.15505883363221074,0.1123934372644726,0.10877321077992974,0.12233238077037482,0.08364730649495204,0.13723026949276437,0.15317195766469857
✋🏻,0.13298708589991293,0.12901154350402066,0.11686902699329949,0.11752263002202312,0.12233238077160095,0.08333515839268213,0.13737729627065798,0.13093928282170159
🏯,0.12113302967492245,0.13947399370226776,0.11924843494489323,0.11833874165063207,0.12233238077128243,0.10423255864928015,0.1363249375513197,0.13180296053682733
👷🏾,0.12498401298415729,0.13099322112975642,0.12245984027504164,0.1274422478200279,0.12233238077165559,0.08988376046017132,0.1373130476223406,0.12353682914554061
⛪️,0.11813131610108485,0.13335317785094958,0.12609322071511997,0.12449068187197554,0.12233238077190589,0.10105304271179846,0.1373495110781338,0.14122202038480092
💝,0.10021583683112567,0.16413963191007497,0.12135639771440765,0.11263179242374122,0.1223323807715806,0.10416431470310031,0.1372571866673893,0.1558301423228987
🏘,0.12340558222888376,0.1376859485899331,0.11780885752523318,0.12410883588120214,0.12233238077191236,0.11193651213057408,0.1373845961991082,0.1338768751874481
🌪,0.11365351242471888,0.14869844328495674,0.112422968413739,0.11744324803203199,0.12233238077169424,0.0964421600561674,0.13752443823955335,0.14280192341985737
👈,0.13491124260355034,0.1183431952662722,0.1183431952662722,0.1183431952662722,0.12544378698224853,0.1183431952662722,0.13846153846153847,0.12781065088757398
🚵🏼,0.11843576690745294,0.1479714331944706,0.11614172541521839,0.11702813756676278,0.12233238077171489,0.10740602721924271,0.13723776764841827,0.14538403370256087
2⃣️,0.1268489229985903,0.13282972135493765,0.11426718869006436,0.11309677886609393,0.12233238077174616,0.1019908888126148,0.1372963471714754,0.1302436581835617
🇾🇪,0.1233117780491284,0.12616136299766367,0.12995966157177463,0.12195169121517324,0.12233238077164255,0.09988659509418424,0.13723991510709407,0.14441473678903757
🤖,0.12374548534620544,0.13055905411601998,0.11784560503110697,0.11845357942584656,0.12233238077186653,0.07455594360116014,0.1372781005450624,0.15162098694751774
📵,0.12301168761752024,0.1386413100626669,0.11595869045413565,0.12148939531132896,0.12233238077176455,0.09168719134326972,0.13740099838876946,0.15157098353004952
🇨🇱,0.11878650212639741,0.13480281994998222,0.11933294994014432,0.12485864587148399,0.12233238077154523,0.09277569697644232,0.13632300933358063,0.14905098882302312
🚠,0.12402201165554061,0.1351469402652583,0.11756958119258343,0.1193495132031046,0.12233238077187727,0.08623077939192615,0.13726135349598173,0.14854539338600048
🇹🇭,0.12211772783615515,0.13076338091195794,0.12228184599734959,0.1207700351073413,0.1223323807717141,0.09444133520028344,0.13728030067630723,0.14878965875902816
💨,0.11772534569593063,0.14160752936732024,0.1139365803628607,0.12333855026918172,0.12233238077122939,0.0663688324115183,0.13729125019104324,0.1473129611701509
🇹🇷,0.12414651525409681,0.13570672710920917,0.12184026211980381,0.11793891362412978,0.12233238077162915,0.108164367544504,0.1373897614343456,0.14687446449725663
🍪,0.10560890803077427,0.16720641649590107,0.11433527370354568,0.10760159365739241,0.12233238077183507,0.11875555045419346,0.1372408892534558,0.15689100780087709
😠,0.19342359767891684,0.09671179883945842,0.12088974854932302,0.11315280464216634,0.10735009671179885,0.15087040618955513,0.11315280464216634,0.1044487427466151
🆑,0.12929122362834278,0.13444560592324706,0.11470240479320637,0.1131062888665042,0.1223323807718941,0.10280879505100526,0.1372735746068095,0.1453796471040822
🇷🇴,0.12470058991715405,0.13156659229571233,0.11714977373594593,0.1211727873321422,0.12233238077174227,0.09818527038732103,0.13723153347591188,0.14777606103388136
👳🏼,0.1193253898809985,0.151151921323617,0.11784679135598708,0.12471895772250718,0.12233238077149662,0.11343417609252916,0.13728033604559245,0.14649195819561675
💪🏽,0.13130347569125433,0.14418502443731995,0.11319395063219417,0.11397692921957514,0.12233238077166858,0.1124297532342498,0.13740825806037524,0.1287700463726436
🕔,0.11793824417156884,0.128063576616114,0.12402000717156625,0.12304941884204368,0.1223323807716714,0.07818656286063579,0.13724105264539704,0.1444275582096448
🛀,0.12249429339283324,0.1409475092368666,0.11573481376217387,0.12663043431845722,0.12233238077120094,0.1001347797874584,0.13733119270192393,0.13518148887183024
🐿,0.12264352239640175,0.13704137851163978,0.11511821375461295,0.1235461659684347,0.12233238077188094,0.08304124533837483,0.13726569118051637,0.15991981230700353
6⃣️,0.12502913226035162,0.13392767888581147,0.10880187865950575,0.11602116334529455,0.12233238077165196,0.09450648305068525,0.1374132992526,0.14051378245545043
👎🏻,0.12198558374973345,0.13420580311503727,0.11945821548215463,0.12692922412486496,0.1223323807717356,0.09557249708622327,0.13724388538377869,0.1609310845483072
🇨🇨,0.12688466666725162,0.12957052343699615,0.11706127572324476,0.1251881467865701,0.12233238077154425,0.08239728187008144,0.13762788526340497,0.14658420936915956
👝,0.11420645407025631,0.14858970019849949,0.10933779704282642,0.11197435380168486,0.12233238077150597,0.09889982407274432,0.13741721584725997,0.14207430599193563
🍃,0.1152073732718894,0.12788018433179726,0.1347926267281106,0.1152073732718894,0.1186635944700461,0.1152073732718894,0.15092165898617513,0.12211981566820278
🌽,0.12388901599751989,0.1376626592100365,0.1151846798366023,0.12188854554898398,0.12233238077103034,0.10120851000612135,0.1374130167807726,0.1443682529248484
🇹🇿,0.12209360124330715,0.13093621451116633,0.11853012939536711,0.12100224815807792,0.12233238077181227,0.09860741866026251,0.13725192392677402,0.1464341945877759
🇨🇽,0.12148710494778925,0.14540391493937932,0.11130408976896433,0.1165066727655244,0.12233238077191834,0.10774159702689053,0.13724836921933806,0.1502593989637918
🈺,0.12489142826785837,0.14333460226771422,0.10583899503581051,0.11447818720347414,0.12233238077154975,0.09975959790098762,0.13724529259367554,0.14038276991919263
⛅,0.11870756400588789,0.13732356639957288,0.11639499519878882,0.12815315825935159,0.1223323807716796,0.08136908417829682,0.13749292427895546,0.15305527317632533
🍫,0.12368163145890776,0.137457201097277,0.11102552448937786,0.11745727880531831,0.12233238077178789,0.08405483796901914,0.13724580675340328,0.14649056515055192
☠,0.12548868467797547,0.13588168653222965,0.12353917915243073,0.11921768043217185,0.1223323807718142,0.11761307273561311,0.13724218819240122,0.1318926508916332
🚆,0.12931058167976062,0.12973035737377359,0.11008945982575824,0.11477251145919354,0.12233238077185074,0.08960598253745847,0.137244165239576,0.139366170373542
🚚,0.1311487234547144,0.14452102364157327,0.10070026710673119,0.10908822869103574,0.12233238077191558,0.10019812738560137,0.13746832828279618,0.13117339657708899
👉,0.1245593419506463,0.11750881316098707,0.11750881316098707,0.11750881316098707,0.12103407755581669,0.11750881316098707,0.14688601645123384,0.13748531139835488
🇳🇮,0.12352644575912564,0.13175191317714052,0.11825839255652681,0.12243282160554259,0.12233238077185175,0.09853438709649465,0.13731128402533507,0.1476837719226602
🤕,0.12159254400415875,0.1264708974849782,0.1354460667753301,0.12515715094986035,0.1223323807717165,0.11649446550000281,0.13736666939224718,0.12607795951902115
👩‍👩‍👦‍👦,0.12186463980998496,0.12712817337887827,0.13047877058488666,0.12521312421239372,0.12233238077179277,0.10201728253039889,0.1374268922291516,0.1298286867975328
👍,0.11443298969072167,0.14329896907216497,0.10927835051546393,0.11134020618556703,0.11752577319587632,0.10927835051546393,0.14329896907216497,0.15154639175257734
🇬🇶,0.12305510064305736,0.1392525969640701,0.11542745734004711,0.11722802892523987,0.1223323807713788,0.11271568236723771,0.13760772176151145,0.14524640812136974
🇨🇾,0.11965581340211884,0.13991816782800015,0.11814224975205434,0.12331114422192968,0.12233238077162338,0.10156008568529529,0.13732453586596607,0.1515224789717672
🏚,0.11845065714800285,0.1272887860541232,0.14710396060399944,0.13231235037005717,0.12233238077158567,0.09624942674462501,0.13726902206450659,0.13345811804773652
🥘,0.1331758093246549,0.13929944593110122,0.11660881313036953,0.11695069936371283,0.12233238077147303,0.09988790677856114,0.1372499479233149,0.11865266870006425
🐈,0.11400198431704212,0.13477619163313648,0.13464754897722742,0.13038232710076159,0.12233238077158229,0.09514310972918509,0.1373231002050729,0.14721774797592793
🏔,0.1193035010748531,0.1428044420099468,0.11697131025357521,0.11754600738979093,0.12233238077184902,0.09426622747077136,0.13757498839063864,0.14683917246202505
8️⃣,0.1256191654682084,0.13533661822293652,0.11313572408471373,0.11219144513572132,0.12233238077182632,0.09397990958261387,0.13738799412567781,0.13621068703392736
🇧🇻,0.12390917849359084,0.13528781846252969,0.11297889821980789,0.11790353804539677,0.1223323807717832,0.09106678932916291,0.13724274051017715,0.14631396471593522
🇮🇨,0.12130972738100354,0.1338595974011696,0.12010623568494339,0.12294701690456122,0.12233238077175938,0.08746828650310713,0.13725967835185945,0.15300511040251508
🇸,0.1216572324937033,0.13678693291876698,0.1171877713422873,0.12276378972617863,0.12233238077178829,0.10511838716164786,0.1372371112955445,0.14847885639015757
👧🏿,0.12610953086834797,0.11765622642997187,0.15180808396507928,0.13495805457830556,0.1223323807714888,0.09509908006826427,0.13729906790998356,0.12995980864491985
👲🏿,0.1191191214822993,0.1404520508949645,0.11606995981856016,0.11372173155166365,0.12233238077166059,0.10224863173039603,0.13739524537354803,0.142368802567116
☀️,0.11998024157014697,0.14369112760323333,0.11620865439908812,0.10939067256873614,0.12233238077173086,0.10203877455916341,0.13729739844719238,0.14233402545015697
🙅🏽,0.10623846430485173,0.15707098125858465,0.10367003651481355,0.11487214736465035,0.12233238077109579,0.07247998761394953,0.13725348686594263,0.16707302845168115
🕖,0.12109544293252839,0.12317599560628878,0.1278412166648195,0.12568631622485782,0.12233238077167508,0.08342785599925805,0.137322600064492,0.14021951116269507
❓,0.12602927374092587,0.13787334619701141,0.1131860503101052,0.11751962870664556,0.12233238077183307,0.11059276480661502,0.1375178518900225,0.1388861652888309
🇨🇵,0.12308091358522688,0.13410407678748015,0.11383562691662519,0.12048024936260049,0.122332380771787,0.08935136004001978,0.137794415480758,0.14958642793650756
⛎,0.12486396441522629,0.14034465003351215,0.11723328987136483,0.11713279006102084,0.12233238077166694,0.10311711959653327,0.1372868014097437,0.13734554230161672
🏕,0.12351550747956708,0.13783506507024867,0.121841123820559,0.11735355626225896,0.12233238077188466,0.10464027424098046,0.13725448336084117,0.1354997333442665
👘,0.12459297951818371,0.13468242055387236,0.11613617653893016,0.1213577985388099,0.1223323807717482,0.09725061543284456,0.13724345037671848,0.14382604636052873
🙇🏾,0.1206047062813127,0.12153437411325285,0.12654022661808995,0.12901614639349646,0.12233238077078741,0.08985272007611124,0.1375288512090573,0.13249687860123593
🉐,0.13804240773481524,0.1438015731619089,0.09707338843691105,0.11799414017050935,0.12233238077123489,0.10157470102576557,0.13723532454869006,0.14204728857097904
🇮🇹,0.12531685431611095,0.13734724282403477,0.11972112334115081,0.11442597456613157,0.12233238077188154,0.10777629542481586,0.13772099932923593,0.13167082306331207
📫,0.12623015109397784,0.1366090341398376,0.10909891269511718,0.12659432875699395,0.12233238077171091,0.09782413437331826,0.13727014049900768,0.13951034760397224
🏑,0.12044817827290899,0.13859179221617524,0.11553707865277829,0.11848566994109433,0.12233238077194072,0.09978324911835407,0.13729821047709534,0.1458554831819017
🐚,0.13202557862871345,0.13303414391702972,0.11437245104389149,0.13075104908492108,0.12233238077105672,0.0906000876398319,0.13723968524618269,0.1395526991619478
🇺🇬,0.12202164496000023,0.13351529290230246,0.12765643536840798,0.12210963065388114,0.12233238077172186,0.09912173207980979,0.13732677002891638,0.14644559422766285
🔦,0.11884144743930847,0.13666882725374307,0.1185607531988353,0.11643711837928095,0.12233238077188224,0.10221026289640718,0.13729784860326888,0.14145364387844178
🕳,0.12713460769953144,0.13447525249648606,0.11589477141933457,0.12487745365166347,0.12233238077173342,0.09372931557744926,0.13758355170727996,0.13109862513876996
🇪🇭,0.1259396023009458,0.12971817744255532,0.12180524306131701,0.12423786187815722,0.12233238077189212,0.1045312375303448,0.13724840525966814,0.13624120336940487
🇿,0.12397614723192873,0.14065542926982744,0.11743708392532426,0.12249519159624356,0.12233238077166968,0.10206119088550052,0.13771885021568853,0.14727262154827508
🇫🇮,0.12239255012735839,0.1375937156699365,0.11965243826853111,0.118808989559966,0.12233238077174449,0.10350702059275937,0.1372360502535671,0.14820373447357554
👏🏿,0.12398697569960859,0.12839366654952755,0.13673058646054415,0.1095122303417213,0.12233238077147418,0.10822112672196886,0.13734996212820344,0.13097210371009826
🇺🇾,0.11678881681700659,0.14311481865297537,0.11582617319436395,0.11712841851186795,0.12233238077175833,0.10386702661642888,0.13729603291096945,0.15032506611267926
🇮🇪,0.12425556267589855,0.13563773011992453,0.12030864460029989,0.11758033550060532,0.12233238077161822,0.10464678377088002,0.13728262172941266,0.14650112155229514
😽,0.09557558320165072,0.18310820976330433,0.09967004755162634,0.10474956753577658,0.12233238076928545,0.0523303363923711,0.13755140021772708,0.16680640553501996
👨‍👩‍👧‍👧,0.11528664681185319,0.1370574940519873,0.14520732760320243,0.12909708650465745,0.12233238077150116,0.10015433114639219,0.13723064417625686,0.13600375418557747
😾,0.13844355393274554,0.10823934807558544,0.091576036904371,0.13269236045783828,0.12233238077024577,0.06623193079210381,0.13723482074057763,0.14942072771291748
🙋🏽,0.11413091682391041,0.14524871807952877,0.1214410897991911,0.11676552081908653,0.12233238077122995,0.0934961985169614,0.13726830579045127,0.13606859050721648
👆🏽,0.1294986776979954,0.14608253946062177,0.11549011759234418,0.11840598165920824,0.12233238077145825,0.11231656932790605,0.13724952024875753,0.1306308094984935
🗡,0.12625837778176674,0.11729288950300543,0.14875247667441727,0.133964813931982,0.1223323807715497,0.09253274394949505,0.13726197118166045,0.11420165594644163
🀄️,0.12729224150797336,0.1397993546052021,0.11022765193047235,0.12123879325901044,0.12233238077146846,0.08274748122011592,0.13726775151569495,0.14613988391240626
👸🏾,0.1161432239982787,0.1390145976401982,0.12175091715471353,0.13045154244929336,0.12233238077115088,0.09429267358801373,0.13723601425927337,0.14603108608894727
⛈,0.11246296833792258,0.1449466092235525,0.12042643722270441,0.12213059283794792,0.12233238077166889,0.0879292170494761,0.13728041388477252,0.15884773345805567
🦆,0.12797056412478014,0.13526415549131343,0.1081880675519642,0.11733415545384673,0.1223323807719024,0.0958728609494537,0.1372836549030365,0.1414460098475464
👗,0.12630256772644088,0.13654020725516602,0.11036345418870042,0.11680169317298805,0.12233238077187819,0.10519850775670972,0.13725163944430527,0.1418384425839265
📐,0.12477651443180093,0.1352438701214851,0.12222242262760119,0.11295612803644417,0.12233238077147009,0.10744050941917331,0.1372960327334934,0.1258495004378421
👧🏾,0.11700366608863533,0.13410533478599973,0.12245823703597125,0.13105438843385286,0.1223323807715258,0.08937767991405529,0.1354659470655766,0.13982149927347828
👮🏿,0.12923321096371865,0.11695325758046238,0.13264657745457953,0.12125256705169818,0.12233238077164939,0.11795417751424343,0.13726028711853283,0.11864858156439254
🕰,0.12795409893135457,0.13937913275003666,0.11088493097668106,0.12147053341536207,0.12233238077149403,0.11734378929310964,0.13731916894655163,0.13590110510758832
♏,0.11934556322233902,0.14578630288451677,0.11441980478775804,0.11468349236156428,0.1223323807715001,0.10564224318070577,0.1372551204684788,0.15065708310358925
🎖,0.11957048286711824,0.13893049764010357,0.11380610468768282,0.11398854747741893,0.12233238077195134,0.11799841058483097,0.1372810609439412,0.1391676830471824
🏄🏾,0.11933624006451282,0.13447760987764923,0.12222079743150971,0.1317959060311864,0.12233238077131435,0.08751618906840904,0.13726313624559275,0.1416739425228457
🇹🇦,0.12076651737419297,0.13635791025444632,0.12021125851788383,0.11754670966482195,0.12233238077190023,0.11060280490542464,0.13735441809235632,0.13466388526341183
🗣,0.12179628757689898,0.12634614696435165,0.13221526768393232,0.12215796780895971,0.12233238077164513,0.10583132377227793,0.1372389329326208,0.13892417857435355
👼🏻,0.10821141724630934,0.1365935915018781,0.13634396651286806,0.12699298533019032,0.12233238077155655,0.09488936068306711,0.13724940874850391,0.15233205475908435
🔸,0.12367388178449801,0.1424337599091814,0.1081184736922296,0.1140529580114844,0.12233238077180614,0.10190606838510755,0.13738761441074882,0.15042562595613138
🃏,0.12153831010544991,0.13736997796513606,0.11988217397629342,0.10994962827507493,0.12233238077189644,0.09705664655588704,0.13749580589776925,0.12660825290295574
🖊,0.13255100629430672,0.1348656995323836,0.11841194617954898,0.11910312606758566,0.12233238077178082,0.11614347109232866,0.13726980489655025,0.1318413100869112
🛂,0.12618537930597995,0.12718140692595625,0.11762592737250088,0.11997867339044888,0.12233238077169513,0.08204054454572039,0.13724743164078557,0.15066700991975918
🌶,0.12204396747802093,0.15045229507086333,0.11113789295814058,0.1116981274850275,0.12233238077183947,0.10945245213822297,0.13724045472396085,0.1358014003970556
👂🏼,0.12431797189071858,0.14546878986584488,0.11858945035965007,0.12371081754079682,0.12233238077166715,0.11074202045743976,0.13729346373142454,0.14557562665847357
🇨🇮,0.123737261325914,0.1372291768420837,0.11604123886172601,0.12125394161634517,0.12233238077172137,0.10259900268008167,0.1372403587171068,0.14128361218661695
🥒,0.126372768185945,0.14064657668495784,0.1153738965458615,0.11594144504053361,0.12233238077163931,0.10975089000407753,0.1374001693212437,0.1355986263309204
🤾,0.13021567109291254,0.13595534667547327,0.109340612170854,0.1122364380254055,0.12233238077185109,0.09591977094153681,0.13736362230656743,0.13283992124865807
📯,0.1192684060550846,0.14385791470704135,0.11681651291291928,0.10978095918284225,0.12233238077173766,0.10638069514078584,0.13723950212389827,0.13712892632496032
😢,0.12042389210019269,0.09633911368015415,0.1926782273603083,0.14450867052023122,0.10404624277456649,0.13102119460500963,0.10404624277456649,0.10693641618497111
🔇,0.1260009947651497,0.14153096749214455,0.12110968503111508,0.1198285593589219,0.12233238077163826,0.10870794602739153,0.1373367543890005,0.13836100036818555
💾,0.136516084658183,0.1383815508816042,0.10996250038806465,0.13286493218950568,0.12233238077134666,0.08725480054647605,0.13723589896179966,0.15814810381730873
🦏,0.13487836935280484,0.1285097720392514,0.12169557941342646,0.1257270530059884,0.1223323807718035,0.09696614028726772,0.1373943536590317,0.12419561544244717
🇺🇸,0.12673566704279438,0.13787534980656346,0.1189786314535013,0.11806125025242409,0.12233238077185046,0.10654152457262497,0.13758634780344395,0.135447213096975
👁‍🗨,0.1105113358246399,0.13301900200895034,0.1333574808340927,0.11983169673004568,0.12233238077145622,0.0949974770285456,0.13723720558871155,0.14587287898128368
😯,0.10521145863418724,0.127160645010008,0.1326511735078384,0.13106784331569088,0.12233238076961678,0.07021795350280195,0.13722661217906787,0.16771961377262914
⚔,0.12147044941264085,0.13485021487576887,0.14399589783533884,0.1229981477815727,0.12233238077155903,0.11302179141094502,0.13770656337961326,0.13025747459166975
🇲🇭,0.13077121797482505,0.13256373823969625,0.11363436139799887,0.11844305067282335,0.12233238077179033,0.10352943715678875,0.13739805061066052,0.13123685435587565
🍇,0.1322430191504509,0.14629287056595786,0.1045907428197097,0.1244628944599242,0.12233238077136123,0.0966285264223271,0.13725881457493566,0.1510339777424139
👵🏼,0.11498008484585398,0.1470455305534415,0.12328069547220366,0.1233728313751783,0.12233238077156264,0.10344016288303373,0.13725194533751933,0.14852895946505806
🥃,0.13408119821076525,0.13893800668301992,0.1128047924648854,0.11975218784729691,0.12233238077098726,0.10105810438209852,0.13758660107553755,0.13235222748614273
💅🏽,0.1208329073144796,0.14586551037064055,0.11555421989032766,0.12066440591655692,0.12233238077167001,0.1127105607971588,0.1372923826830758,0.13853987238303495
🚊,0.1330007630011778,0.1316557280078996,0.1115964595501282,0.11051673373097515,0.12233238077189046,0.09229004259528316,0.13723918810471972,0.13113897374592
🇧🇦,0.12126608238747849,0.1370347189658787,0.11521547041593294,0.11683202011062122,0.1223323807717602,0.10309940436904907,0.1372641570511811,0.14804474679767426
🤑,0.12530764902896863,0.1216377557211672,0.1134676236051746,0.1251455597613642,0.12233238077124398,0.07928414477286995,0.1373750089921455,0.1436845762768218
🇹🇯,0.12593821578377629,0.13085158303147182,0.1163184762790479,0.12048701437066711,0.12233238077188682,0.09935005206769185,0.13744649507774137,0.14455635024663976
💹,0.12121799433532487,0.14385959761420963,0.11718168865991174,0.12802627317174142,0.12233238077159318,0.0855228256227476,0.13725709399608807,0.15214584059754954
👑,0.11248593925759279,0.14398200224971877,0.11248593925759279,0.11248593925759279,0.12485939257592801,0.11248593925759279,0.140607424071991,0.140607424071991
6️⃣,0.12603283660575926,0.1343389039466274,0.10866466652805684,0.11533403560233069,0.12233238077154944,0.0947087177341782,0.1379235097982034,0.1392865987188699
⏱,0.11587020132412817,0.14763165289332392,0.11441845392073446,0.10869796622077388,0.12233238077175129,0.09801493289333285,0.13749357972410856,0.14514673366443087
🇲🇽,0.12741072146218357,0.13519063225248829,0.1127299466097611,0.12005323133331558,0.1223323807718331,0.09857373056170984,0.13755673248368244,0.14066940597498612
☢,0.1251305593711436,0.1381362072788761,0.1155754311603232,0.12421411703300578,0.12233238077161346,0.09246440671935173,0.13725433075488652,0.14351137242334133
🇰🇿,0.1259426812972606,0.1306558891592431,0.11615978723602893,0.12120173565369896,0.12233238077187207,0.0964838462078555,0.1375165625961839,0.14491798761572156
🇬🇫,0.12661204170052542,0.14330943662207574,0.11348375162378943,0.11787131189447564,0.12233238077181634,0.11173402308267347,0.13734991058742765,0.1393391808051089
📡,0.13257878806240342,0.14250103435915662,0.11201329067989718,0.11824354653754199,0.12233238077169155,0.10134471662697443,0.1372683402916925,0.13397896721083216
🇲🇾,0.12379100929007336,0.13255981065594824,0.11896107585926075,0.11242504396000186,0.12233238077166111,0.09718395602204107,0.13745674157537505,0.13583056382613495
📏,0.12351715120740892,0.1320080290097394,0.12543657161404553,0.11053188889434296,0.12233238077164775,0.08731294498041244,0.13754512004949498,0.12775485734018485
🆒,0.12235610673212705,0.14671515693044057,0.10978166406675882,0.11007365743319042,0.12233238077186703,0.11369034273170309,0.13726261091628605,0.13520846981151952
🙅🏿,0.10786089945457888,0.15111888961109798,0.10407411960841273,0.11761146708801107,0.12233238077112445,0.06943714391039248,0.1363238307804929,0.163326805505859
👴🏿,0.11962607863631547,0.13139975112426328,0.13894894591066986,0.13140918104767252,0.12233238077183707,0.11077999517974645,0.13735774577021892,0.13193999260205047
🅿️,0.12641944275583228,0.1284728296668618,0.11841231018843246,0.11897690725533039,0.12233238077162455,0.08844550223028456,0.13632374790967908,0.14369869787657336
🗾,0.1291807314615312,0.14342873726127436,0.1100405018296442,0.1179471378453627,0.12233238077189816,0.09922365179965115,0.13738587737951743,0.14387711230902706
❇️,0.10328268460960999,0.17289634919143282,0.10598709103942383,0.1060874193718746,0.12233238077159615,0.10955364568945024,0.13726817046650008,0.15655059974855634
🇱🇧,0.12469934818312822,0.128846388142847,0.12510157740507566,0.1195060582345775,0.12233238077175862,0.09700764067575036,0.13726332230470478,0.13751820881516003
💋,0.1006036217303823,0.1790744466800805,0.1006036217303823,0.1006036217303823,0.11971830985915494,0.1006036217303823,0.12877263581488935,0.17002012072434608
👡,0.12485578630810323,0.14098873361217557,0.10986070343096799,0.11369344747581067,0.12233238077193676,0.11715680399672845,0.13724092590122422,0.13311069249000923
👍🏻,0.12069613562459836,0.13973156308929902,0.1242713198880665,0.11924742361256335,0.12233238077165114,0.10327574747471366,0.13778827568978833,0.1489446416179623
🈯,0.1315071547280695,0.12403792572877137,0.1195279390703945,0.11886516879440023,0.12233238077141394,0.07156818552583284,0.13725926604768976,0.13052729352342818
👏🏾,0.11694700439090866,0.1294308924334473,0.12286595725890948,0.12353004846514182,0.1223323807712455,0.09575694727083715,0.1372288427982965,0.1355444053505203
🐴,0.12293140238165279,0.11146742288110545,0.13455155690280662,0.1308429315796502,0.12233238077165426,0.07412998418510887,0.13731902100869903,0.1473631275420047
🇨🇫,0.1205416810057045,0.1293899305674131,0.1242183080266841,0.12368285941420254,0.12233238077167023,0.0882691714428373,0.1374510050458379,0.1469959445001509
💇🏼,0.11778637212381682,0.143653692859516,0.11951240877715463,0.1219324906377608,0.1223323807716405,0.10901994339085033,0.13732821773343695,0.14962262832165485
